dx_rata,dx_sb,dx_med,dx_p95,dx_maks,dx_ncv,dy_rata,dy_sb,dy_med,dy_p95,dy_maks,dy_ncv,kecepatan_rata,kecepatan_sb,kecepatan_med,kecepatan_p95,kecepatan_maks,kecepatan_ncv,percepatan_rata,percepatan_sb,percepatan_med,percepatan_p95,percepatan_maks,percepatan_ncv,jerk_rata,jerk_sb,jerk_med,jerk_p95,jerk_maks,jerk_ncv,tekanan_rata,tekanan_sb,tekanan_med,tekanan_p95,tekanan_maks,tekanan_ncv,durasi_detik,fraksi_sentuh,n_episode,subjek,label
0.08310916274785995,2.4614574909210205,0.025012001395225525,1.5655893087387085,86.9111328125,0.6876988335100742,-0.007104345131665468,1.5763111114501953,0.02296390011906624,1.5731078386306763,43.100799560546875,0.6622481442205727,122.74090576171875,265.40447998046875,103.3212661743164,205.9099884033203,9701.146484375,0.6500530222693531,8545.0458984375,38359.30078125,6281.43408203125,12706.77734375,1322065.875,0.6182396606574762,1441190.625,5944065.5,1048901.625,2103918.5,187761440.0,0.5768822905620361,0.820088803768158,0.05386772006750107,0.8309074640274048,0.8731696009635925,0.8766554594039917,0.5890774125132555,18.87,1.0,1.0,C_0006,0
0.12238160520792007,1.314491629600525,0.014525353908538818,1.8560963869094849,29.048616409301758,0.7390783961699581,0.008447838947176933,1.2022488117218018,0.02305804193019867,1.523335337638855,29.31827163696289,0.7318970676241772,123.61481475830078,128.85171508789062,113.71044921875,217.1252899169922,4127.2060546875,0.7001795332136446,7152.8798828125,20077.986328125,5958.43359375,11524.8603515625,567975.125,0.5769000598444045,1282102.25,3611319.0,1042231.4375,2068672.75,98069576.0,0.5242369838420108,0.9145157933235168,0.08471328765153885,0.944930911064148,0.9728500247001648,0.9779894948005676,0.6098144823459006,16.72,1.0,1.0,C_0006,0
0.05732990801334381,4.422456741333008,0.04388962686061859,2.052424907684326,162.29766845703125,0.737801293356849,-0.025502070784568787,2.4566190242767334,0.011601326987147331,1.545342206954956,81.94512176513672,0.7236919459141682,142.345703125,485.497802734375,115.7492904663086,222.28582763671875,18181.181640625,0.6878306878306878,9755.2734375,67564.3671875,6293.708984375,11572.7861328125,2425612.5,0.582010582010582,1673605.625,9897203.0,1062738.0,2085191.75,336848224.0,0.5291005291005291,0.8637283444404602,0.06182843819260597,0.8810743093490601,0.9253259897232056,0.938226044178009,0.5967078189300411,17.02,1.0,1.0,C_0007,0
0.1263236403465271,1.180773138999939,0.01812058314681053,1.5927406549453735,28.99601173400879,0.7154650522839846,0.014876828528940678,1.144339680671692,0.018641019240021706,1.5163770914077759,29.325969696044922,0.7110621904237755,113.37248992919922,119.77415466308594,101.07713317871094,202.6466827392578,4124.052734375,0.6879471656576774,7249.513671875,19150.8203125,6099.552734375,11811.8984375,567133.0,0.5767749036873968,1292085.625,3501848.75,1034751.625,2118233.0,97953824.0,0.5415520088057237,0.9483116865158081,0.08885771781206131,0.9807258248329163,1.0,1.0,0.7116125481563016,18.18,1.0,1.0,C_0007,0
0.04254652187228203,1.4500792026519775,0.010175853036344051,0.8945186138153076,71.99172973632812,0.7297090352220521,-0.002643066458404064,0.9635448455810547,0.0010259124683216214,0.9003803133964539,37.43413543701172,0.7388973966309341,64.2400131225586,161.87301635742188,64.16160583496094,113.72260284423828,8114.26123046875,0.6717713118938233,6692.998046875,23565.107421875,5785.3759765625,11027.458984375,1118876.375,0.5742725880551302,1168730.75,3714960.5,982234.625,1947142.25,159243984.0,0.5431342521694742,0.6039614081382751,0.06255399435758591,0.6070080995559692,0.6702441573143005,0.6858075857162476,0.6174068402246043,39.19,1.0,1.0,C_0008,0
0.04318470135331154,0.584413468837738,0.00492139533162117,0.8439353108406067,27.57378578186035,0.7380597014925373,0.003454972989857197,0.5993598699569702,0.0001203552310471423,0.8442221879959106,29.315563201904297,0.7399253731343284,47.056640625,69.36969757080078,43.988033294677734,101.38509368896484,4024.5693359375,0.5981343283582089,5433.27294921875,10648.7822265625,5116.0380859375,10616.0830078125,553637.3125,0.5722014925373134,949805.8125,1961268.625,853911.5625,1868668.0,95609424.0,0.5393656716417911,0.5208116769790649,0.06498757749795914,0.521681547164917,0.6140375137329102,0.6303898096084595,0.6751865671641791,53.61,1.0,1.0,C_0008,0
0.04815090820193291,0.7329155206680298,0.007596331182867289,0.8486754298210144,29.314172744750977,0.7388059701492538,0.005822657607495785,0.6637035608291626,-0.000704496109392494,0.8601834774017334,29.460556030273438,0.7201492537313433,53.14762496948242,83.5196304321289,54.22721481323242,101.26656341552734,4156.013671875,0.656301824212272,6376.64501953125,13208.1552734375,6014.224609375,11156.7919921875,571709.0,0.5891376451077943,1117422.5,2358954.25,1008304.5,1970325.75,98731040.0,0.5543117744610282,0.7183824777603149,0.056354720145463943,0.7358844876289368,0.7810295820236206,0.7901021838188171,0.6710199004975125,48.25,1.0,1.0,C_0009,0
0.042805708944797516,0.6118976473808289,0.0061950706876814365,0.8520484566688538,29.174331665039062,0.7275193798449613,0.004499285016208887,0.6063768863677979,0.00012706161942332983,0.8439746499061584,29.013168334960938,0.7255813953488373,49.66780471801758,70.51773834228516,49.53311538696289,100.39311981201172,4114.4931640625,0.6261627906976744,5938.560546875,10985.939453125,5753.68017578125,10802.3720703125,565946.125,0.5967054263565892,1038159.3125,2025921.0,950792.5625,1898806.25,97739552.0,0.5655038759689922,0.7406883239746094,0.03668135032057762,0.7350568771362305,0.781878650188446,0.8145036101341248,0.6951550387596899,51.61,1.0,1.0,C_0009,0
-0.04621510207653046,3.4549663066864014,-0.0005543638253584504,0.7861137986183167,98.06851196289062,0.7555762081784386,-0.0503963977098465,3.46010684967041,-5.684341886080802e-14,0.7505009770393372,98.0726318359375,0.7946096654275093,55.02139663696289,485.9122619628906,7.9260735511779785,88.56773376464844,13869.2724609375,0.4433085501858736,8441.8583984375,68621.015625,1863.1524658203125,9511.8681640625,1855094.875,0.5,1415027.625,10373199.0,426741.59375,1622245.0,258242128.0,0.5223048327137546,0.0,0.0,0.0,0.0,0.0,0.0,10.77,0.0,0.0,C_0009,0
0.058787569403648376,0.7499274015426636,0.013194716535508633,0.9133895635604858,28.88005256652832,0.7266187050359713,0.0069099050015211105,0.751040518283844,0.0,0.9534295201301575,29.460556030273438,0.7096608427543679,64.6176986694336,84.4045181274414,66.67376708984375,121.61172485351562,4125.50830078125,0.6826824254881809,6567.4296875,13309.845703125,6076.74072265625,11914.33203125,567523.125,0.5860739979445015,1151258.375,2428210.25,1045776.9375,2063942.375,98007392.0,0.5405960945529291,0.8355942368507385,0.09872227907180786,0.8608404397964478,0.9238415956497192,0.9626784920692444,0.6071428571428571,38.93,1.0,1.0,C_0010,0
-0.010606007650494576,5.196714878082275,0.009409071877598763,0.940483570098877,305.2373962402344,0.7148562300319489,-0.029218170791864395,2.705054759979248,0.0,0.9921008348464966,154.19325256347656,0.7180511182108626,77.78966522216797,580.6807861328125,65.5394515991211,128.483642578125,34197.28515625,0.6578807241746539,7979.50830078125,72400.7734375,5836.857421875,11458.171875,4152571.75,0.5899893503727369,1329209.0,9597394.0,981877.375,1987552.0,528066880.0,0.5540468583599574,0.8723831176757812,0.08314649760723114,0.8610202670097351,0.9837468266487122,1.0,0.6307241746538871,37.57,1.0,1.0,C_0010,0
-0.04621510207653046,3.4549663066864014,-0.0005543638253584504,0.7861137986183167,98.06851196289062,0.7555762081784386,-0.0503963977098465,3.46010684967041,-5.684341886080802e-14,0.7505009770393372,98.0726318359375,0.7946096654275093,55.02139663696289,485.9122619628906,7.9260735511779785,88.56773376464844,13869.2724609375,0.4433085501858736,8441.8583984375,68621.015625,1863.1524658203125,9511.8681640625,1855094.875,0.5,1415027.625,10373199.0,426741.59375,1622245.0,258242128.0,0.5223048327137546,0.0,0.0,0.0,0.0,0.0,0.0,10.77,0.0,0.0,C_0010,0
-0.025800511240959167,5.629951000213623,0.010742259211838245,0.8930606245994568,362.1767883300781,0.7178705440900562,-0.03490859270095825,2.768174171447754,-0.0008891503093764186,0.8945972919464111,173.9182891845703,0.7342870544090057,69.268798828125,623.5479736328125,61.417091369628906,113.40949249267578,40177.05859375,0.6386022514071295,7280.10302734375,69771.6015625,5527.353515625,11045.591796875,4429836.5,0.5783302063789869,1207215.75,8256431.0,944393.75,1963718.875,506329824.0,0.5349437148217636,0.850394070148468,0.13191664218902588,0.8986800909042358,0.9233064651489258,0.9287472367286682,0.6085834896810507,42.65,1.0,1.0,C_0011,0
0.018561655655503273,2.9111597537994385,0.007517458871006966,0.8592149019241333,179.2738800048828,0.7400947459086994,-0.011092585511505604,1.536524772644043,-5.684341886080802e-14,0.873261570930481,88.54464721679688,0.7362187769164513,60.99910354614258,323.4832458496094,56.302452087402344,105.79928588867188,19994.8203125,0.6386735572782084,6867.03955078125,44563.04296875,5519.771484375,10953.3515625,2660491.25,0.5740740740740741,1176382.875,6480145.0,929912.375,1937354.375,367772928.0,0.5387596899224806,0.9029920101165771,0.08020526170730591,0.927729606628418,0.9456017017364502,0.9515576362609863,0.6350129198966409,46.45,1.0,1.0,C_0011,0
-0.04621510207653046,3.4549663066864014,-0.0005543638253584504,0.7861137986183167,98.06851196289062,0.7555762081784386,-0.0503963977098465,3.46010684967041,-5.684341886080802e-14,0.7505009770393372,98.0726318359375,0.7946096654275093,55.02139663696289,485.9122619628906,7.9260735511779785,88.56773376464844,13869.2724609375,0.4433085501858736,8441.8583984375,68621.015625,1863.1524658203125,9511.8681640625,1855094.875,0.5,1415027.625,10373199.0,426741.59375,1622245.0,258242128.0,0.5223048327137546,0.0,0.0,0.0,0.0,0.0,0.0,10.77,0.0,0.0,C_0011,0
-0.0194864384829998,7.133275032043457,0.043446701020002365,1.4116641283035278,322.20123291015625,0.7298772169167803,-0.05339554697275162,3.615170955657959,-0.0001262638543266803,1.4264285564422607,158.86862182617188,0.7207821737153252,121.2750015258789,790.47802734375,92.86424255371094,160.83567810058594,35923.9296875,0.683037744429286,9689.94140625,97134.8359375,5825.783203125,11317.94140625,4302410.5,0.5802637562528422,1603284.875,12651494.0,1000402.5,2029465.375,538692480.0,0.5220554797635288,0.8208022117614746,0.1259436011314392,0.8733372688293457,0.9041787385940552,0.9268534779548645,0.6207366984993179,22.0,1.0,1.0,C_0012,0
0.06113127991557121,4.460558891296387,0.024580327793955803,1.7028791904449463,164.45584106445312,0.7236919459141682,-0.027127360925078392,2.420048952102661,0.009060731157660484,1.6823865175247192,81.65257263183594,0.7260435038212816,140.31515502929688,487.73828125,115.60710906982422,216.5372314453125,18361.064453125,0.6643151087595532,9229.189453125,67314.0234375,5636.03515625,11638.9482421875,2423249.75,0.5631981187536743,1565617.125,9825350.0,944254.4375,2007987.0,334379200.0,0.5173427395649618,0.880659282207489,0.17859117686748505,0.9404289722442627,0.9999967217445374,1.0,0.6525573192239859,17.02,1.0,1.0,C_0012,0
-0.04621510207653046,3.4549663066864014,-0.0005543638253584504,0.7861137986183167,98.06851196289062,0.7555762081784386,-0.0503963977098465,3.46010684967041,-5.684341886080802e-14,0.7505009770393372,98.0726318359375,0.7946096654275093,55.02139663696289,485.9122619628906,7.9260735511779785,88.56773376464844,13869.2724609375,0.4433085501858736,8441.8583984375,68621.015625,1863.1524658203125,9511.8681640625,1855094.875,0.5,1415027.625,10373199.0,426741.59375,1622245.0,258242128.0,0.5223048327137546,0.0,0.0,0.0,0.0,0.0,0.0,10.77,0.0,0.0,C_0012,0
-0.10165348649024963,11.911155700683594,0.03137494623661041,2.9994001388549805,362.4466552734375,0.7116374871266735,-0.14929334819316864,5.791896820068359,0.22792944312095642,2.9270293712615967,169.5010528564453,0.7342945417095778,263.57550048828125,1298.102783203125,210.9540252685547,373.82879638671875,40012.26953125,0.6694129763130793,14144.421875,148387.78125,6160.50390625,11859.8681640625,4483115.5,0.576725025746653,2212520.75,17940762.0,1081770.25,2031494.625,523599040.0,0.5272914521112255,0.5349750518798828,0.10757356882095337,0.5728162527084351,0.6184349060058594,0.6258508563041687,0.6673532440782698,9.72,1.0,1.0,C_0013,0
0.12225571274757385,4.18359899520874,0.16858330368995667,2.812591075897217,117.75493621826172,0.7192342752962625,-0.03228329122066498,2.54524564743042,0.07942400872707367,2.5131654739379883,59.92738342285156,0.7174111212397447,207.47198486328125,443.7601013183594,191.9527587890625,300.269287109375,13212.689453125,0.6690975387420237,10386.7275390625,61825.21484375,5971.4697265625,11253.5341796875,1727020.625,0.5742935278030994,1773416.0,9229169.0,1032064.5,1993253.875,239001392.0,0.5414767547857794,0.5522287487983704,0.06823177635669708,0.5802923440933228,0.5986597537994385,0.6311919689178467,0.6900638103919782,10.98,1.0,1.0,C_0013,0
-0.04621510207653046,3.4549663066864014,-0.0005543638253584504,0.7861137986183167,98.06851196289062,0.7555762081784386,-0.0503963977098465,3.46010684967041,-5.684341886080802e-14,0.7505009770393372,98.0726318359375,0.7946096654275093,55.02139663696289,485.9122619628906,7.9260735511779785,88.56773376464844,13869.2724609375,0.4433085501858736,8441.8583984375,68621.015625,1863.1524658203125,9511.8681640625,1855094.875,0.5,1415027.625,10373199.0,426741.59375,1622245.0,258242128.0,0.5223048327137546,0.0,0.0,0.0,0.0,0.0,0.0,10.77,0.0,0.0,C_0013,0
-0.049941565841436386,9.283549308776855,0.01872539520263672,2.3900256156921387,324.7776184082031,0.7327258921791951,-0.09414076805114746,4.879080772399902,0.009380046278238297,2.25244140625,165.06930541992188,0.738800303720577,194.94241333007812,1030.537841796875,153.09573364257812,284.5353088378906,36431.90625,0.6552771450265755,11764.3720703125,124920.6171875,5580.2470703125,11311.044921875,4306094.0,0.5618830675778284,1890921.5,16059436.0,961494.875,2008366.0,532531488.0,0.5064540622627183,0.47389018535614014,0.17096030712127686,0.5266932249069214,0.6298425793647766,0.6370893716812134,0.6340167046317388,13.18,0.9992412746585736,1.5,C_0014,0
0.13966383039951324,1.6847436428070068,0.06144026666879654,2.177048444747925,31.924896240234375,0.7135785007072136,0.007650454994291067,1.4539328813552856,0.05054293945431709,2.1280317306518555,29.3154296875,0.7277227722772277,150.46054077148438,164.56028747558594,143.43983459472656,257.70916748046875,4126.1943359375,0.6661951909476662,7858.62060546875,24806.595703125,6112.32666015625,11962.3935546875,567713.25,0.562942008486563,1391769.125,4289316.0,1077873.25,2154371.5,98033272.0,0.5247524752475248,0.5150303244590759,0.0972459465265274,0.5501985549926758,0.613308310508728,0.6248199939727783,0.690947666195191,14.15,1.0,1.0,C_0014,0
-0.04621510207653046,3.4549663066864014,-0.0005543638253584504,0.7861137986183167,98.06851196289062,0.7555762081784386,-0.0503963977098465,3.46010684967041,-5.684341886080802e-14,0.7505009770393372,98.0726318359375,0.7946096654275093,55.02139663696289,485.9122619628906,7.9260735511779785,88.56773376464844,13869.2724609375,0.4433085501858736,8441.8583984375,68621.015625,1863.1524658203125,9511.8681640625,1855094.875,0.5,1415027.625,10373199.0,426741.59375,1622245.0,258242128.0,0.5223048327137546,0.0,0.0,0.0,0.0,0.0,0.0,10.77,0.0,0.0,C_0014,0
0.10968421399593353,1.352744698524475,0.06507068872451782,1.4911662340164185,32.12355041503906,0.7259380097879282,0.0048133330419659615,1.1782318353652954,-0.017782071605324745,1.4728240966796875,29.74435806274414,0.7335508428493747,115.80589294433594,137.44459533691406,106.55569458007812,169.10617065429688,4066.326416015625,0.6916802610114192,7100.48828125,21369.71484375,5787.146484375,11111.515625,559383.5,0.5611745513866232,1258580.0,3690356.5,991580.375,1996204.875,96601616.0,0.5165851005981512,0.4724231958389282,0.04777739197015762,0.4794962704181671,0.5347680449485779,0.5396367907524109,0.6737357259380098,18.4,1.0,1.0,C_0015,0
-0.011776584200561047,7.318599700927734,0.09160446375608444,1.515132188796997,292.39117431640625,0.7458876914350538,-0.05952955409884453,3.9080333709716797,0.0023354971781373024,1.5491639375686646,150.953857421875,0.7470221213840046,144.76869201660156,816.9609375,108.70196533203125,189.07806396484375,32905.875,0.6965399886557005,10697.7099609375,103712.8671875,5922.97802734375,11639.65625,4053457.5,0.5581395348837209,1776565.875,13929661.0,1033717.25,2082604.0,522220512.0,0.5093590470788428,0.4920341372489929,0.06516017019748688,0.49506139755249023,0.5514389872550964,0.5774843096733093,0.6562677254679523,17.64,1.0,1.0,C_0015,0
-0.04621510207653046,3.4549663066864014,-0.0005543638253584504,0.7861137986183167,98.06851196289062,0.7555762081784386,-0.0503963977098465,3.46010684967041,-5.684341886080802e-14,0.7505009770393372,98.0726318359375,0.7946096654275093,55.02139663696289,485.9122619628906,7.9260735511779785,88.56773376464844,13869.2724609375,0.4433085501858736,8441.8583984375,68621.015625,1863.1524658203125,9511.8681640625,1855094.875,0.5,1415027.625,10373199.0,426741.59375,1622245.0,258242128.0,0.5223048327137546,0.0,0.0,0.0,0.0,0.0,0.0,10.77,0.0,0.0,C_0015,0
-0.052842263132333755,11.12997055053711,0.2687600255012512,3.376304864883423,315.5361022949219,0.7502837684449489,-0.12615449726581573,5.693078517913818,-0.007447878830134869,2.761117935180664,156.0038299560547,0.7434733257661748,239.77748107910156,1227.0157470703125,149.239990234375,362.50115966796875,35199.46484375,0.6833144154370034,15212.638671875,153299.796875,5758.1181640625,11108.896484375,4272600.0,0.5402951191827469,2417420.25,20262262.0,965575.375,1989814.25,541999808.0,0.5402951191827469,0.9039117693901062,0.14422167837619781,0.9512289762496948,0.9999967217445374,1.0,0.7003405221339387,8.82,1.0,1.0,P_02100001,1
0.24196648597717285,3.9033915996551514,0.28372901678085327,4.340654373168945,73.67617797851562,0.7559880239520959,-0.022114021703600883,2.4618399143218994,-0.017441216856241226,3.3884918689727783,34.08002471923828,0.7200598802395209,237.8356170654297,396.2269592285156,210.3345947265625,486.0215148925781,8117.65185546875,0.6616766467065869,11089.3095703125,57660.01171875,5684.171875,11977.2646484375,1134456.25,0.5748502994011976,1898429.0,9101674.0,897091.25,2028529.375,161018656.0,0.5329341317365269,0.9280386567115784,0.20349527895450592,0.9999902248382568,1.0,1.0,0.7724550898203593,6.69,1.0,1.0,P_02100001,1
0.0749756321310997,1.8658254146575928,0.005000123754143715,0.6933932304382324,36.71826171875,0.8548621190130624,-0.03051934204995632,1.6660475730895996,-0.0008532534120604396,0.6312394142150879,35.409305572509766,0.8577648766328012,34.36453628540039,247.90077209472656,3.2996304035186768,81.9836196899414,5101.02880859375,0.5370101596516691,5349.12890625,39628.140625,630.759765625,8184.3134765625,701720.5,0.44992743105950656,983657.9375,7104456.0,129076.7109375,1441371.125,121182344.0,0.4455732946298984,0.9292593002319336,0.1968957483768463,0.9999902248382568,1.0,1.0,0.7547169811320755,6.9,0.9797101449275363,3.5,P_02100001,1
0.057940367609262466,2.961900472640991,0.045218583196401596,1.2334084510803223,123.99331665039062,0.7516863406408094,-0.011196298524737358,1.6039597988128662,0.0015766677679494023,1.213485836982727,58.2548828125,0.7466273187183811,101.84005737304688,321.1212158203125,85.18612670898438,157.29922485351562,13699.625,0.684654300168634,7659.02392578125,45795.78515625,5595.78857421875,10522.439453125,1862337.0,0.6003372681281619,1316062.0,6910500.0,936292.25,1878305.25,263036880.0,0.572512647554806,0.6320503354072571,0.16312319040298462,0.6796380877494812,0.8108307719230652,0.8306417465209961,0.7053119730185498,23.73,1.0,1.0,P_02100002,1
-0.037910979241132736,7.469722747802734,0.011522920802235603,1.5060981512069702,375.3049621582031,0.7700716170373162,-0.051947034895420074,3.5232746601104736,0.0011576518882066011,1.2610316276550293,172.98654174804688,0.7723332076894082,101.01295471191406,819.7194213867188,76.24728393554688,187.3979034423828,41325.3125,0.6155295891443648,7854.15380859375,95977.734375,4615.50830078125,10398.7041015625,4754727.0,0.551828119110441,1274854.25,11881587.0,790231.375,1808204.75,568092928.0,0.5277044854881267,0.7087302803993225,0.11598566174507141,0.7527114152908325,0.7930589914321899,0.8135444521903992,0.6931775348661893,26.54,1.0,1.0,P_02100002,1
0.10847020894289017,2.0846197605133057,0.05083223432302475,1.9358021020889282,57.31439208984375,0.7638095238095238,0.0023164507001638412,1.555548906326294,0.00990719348192215,2.005971908569336,30.830638885498047,0.7371428571428571,141.6078338623047,218.44601440429688,131.36233520507812,231.41928100585938,6508.04736328125,0.6730158730158731,6910.58642578125,32329.640625,4734.19140625,10474.578125,904417.25,0.5447619047619048,1196427.0,5241208.5,807143.375,1808548.875,129183560.0,0.5384126984126985,0.5849286913871765,0.11270671337842941,0.6114218235015869,0.6588220596313477,0.6657542586326599,0.5257142857142857,15.76,1.0,1.0,P_05060003,1
0.06015794351696968,1.763196587562561,0.015041021630167961,1.1855366230010986,71.4931869506836,0.7432533733133433,-0.003688181983307004,1.1923859119415283,-0.002525322837755084,1.1937530040740967,36.85779571533203,0.757496251874063,82.63432312011719,196.25076293945312,74.97659301757812,143.19308471679688,8043.490234375,0.6547976011994003,6623.09765625,28717.197265625,5303.59326171875,10622.998046875,1113451.375,0.56071964017991,1153880.75,4554228.0,894163.3125,1863798.375,159057520.0,0.5461019490254873,0.6451808214187622,0.06143409386277199,0.6482089757919312,0.6947051882743835,0.7747638821601868,0.5760869565217391,26.69,1.0,1.0,P_05060003,1
